"run_id";"run_date";"run_time";"run_datetime";"day_of_year";"simulation_profile_id";"simulation_profile";"collection_start_hour";"collection_interval_s";"standby_zero_limit_readings";"irradiance_min_w_m2";"location_mode";"host_speed_gflops_configured";"host_power_active_w";"host_power_idle_w";"host_power_off_w";"git_auto_push";"git_remote";"git_branch";"git_repo_url";"city";"latitude";"longitude";"panel_material";"panel_face_type";"panel_area_m2";"panel_base_efficiency";"panel_material_factor";"panel_effective_base_efficiency";"panel_bifacial_gain_configured";"panel_face_gain_applied";"cloud_cover_pct";"rain_mm";"temperature_c";"wind_speed_kmh";"irradiance_theoretical_w_m2";"irradiance_adjusted_w_m2";"pv_efficiency";"pv_power_kw";"grid_carbon_intensity_gco2_kwh";"dc_active_servers";"dc_pue";"dc_network_kw";"dc_storage_kw";"dc_it_compute_kwh";"dc_it_support_kwh";"dc_it_total_kwh";"dc_facility_overhead_kwh";"dc_facility_total_kwh";"job_flops";"job_duration_s";"job_energy_j";"job_energy_kwh";"job_average_power_kw";"energy_total_kwh";"energy_pv_kwh";"energy_grid_kwh";"co2_g";"co2_without_pv_g";"co2_avoided_by_pv_g";"source_mode";"photovoltaic_status";"grid_status"
"run_20260922_160053";"2026-09-22";"16:00:53";"2026-09-22 16:00:53";"265";"datacenter_high";"Data Center - Alta Carga";"6";"60";"5";"1";"manual";"1000";"750";"300";"20";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"2500";"0.23";"1";"0.23";"1.15";"1.15";"55";"0";"29.4";"10";"500.079";"293.797";"0.261337";"191.95";"100";"128";"1.4";"20";"10";"1.33333";"0.416667";"1.75";"0.7";"2.45";"5e+13";"50";"37500";"0.0104167";"0.75";"2.45";"2.45";"0";"0";"245";"245";"PHOTOVOLTAIC";"ON";"OFF"
"run_20260922_160135";"2026-09-22";"16:01:35";"2026-09-22 16:01:35";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"496.297";"291.575";"0.284556";"2489.08";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"138.282";"5.34284";"534.284";"14362.5";"13828.2";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_160303";"2026-09-22";"16:03:03";"2026-09-22 16:03:03";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"488.705";"287.114";"0.284556";"2451";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"136.167";"7.4583";"745.83";"14362.5";"13616.7";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_160500";"2026-09-22";"16:05:00";"2026-09-22 16:05:00";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"481.075";"282.632";"0.284556";"2412.74";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"134.041";"9.58411";"958.411";"14362.5";"13404.1";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_160620";"2026-09-22";"16:06:20";"2026-09-22 16:06:20";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"477.247";"280.382";"0.284556";"2393.53";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"132.974";"10.6509";"1065.09";"14362.5";"13297.4";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_160626";"2026-09-22";"16:06:26";"2026-09-22 16:06:26";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"477.247";"280.382";"0.284556";"2393.53";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"132.974";"10.6509";"1065.09";"14362.5";"13297.4";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_160749";"2026-09-22";"16:07:49";"2026-09-22 16:07:49";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"473.409";"278.128";"0.284556";"2374.29";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"131.905";"11.7201";"1172.01";"14362.5";"13190.5";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_160752";"2026-09-22";"16:07:52";"2026-09-22 16:07:52";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"473.409";"278.128";"0.284556";"2374.29";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"131.905";"11.7201";"1172.01";"14362.5";"13190.5";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_161020";"2026-09-22";"16:10:20";"2026-09-22 16:10:20";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"461.842";"271.332";"0.284556";"2316.28";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"128.682";"14.9429";"1494.29";"14362.5";"12868.2";"PHOTOVOLTAIC+GRID";"ON";"ON"
"run_20260922_161039";"2026-09-22";"16:10:39";"2026-09-22 16:10:39";"265";"hpc_extreme";"HPC - Extremo";"6";"60";"5";"1";"manual";"5000";"1800";"600";"30";"1";"origin";"main";"git@github.com:CAGDOJ/PhotovoltaicFirst.git";"Belem";"-1.4537";"-48.5078";"monocrystalline";"bifacial";"30000";"0.24";"1";"0.24";"1.2";"1.2";"55";"0";"29.4";"10";"461.842";"271.332";"0.284556";"2316.28";"100";"1024";"1.25";"150";"75";"102.4";"12.5";"114.9";"28.725";"143.625";"1e+15";"200";"360000";"0.1";"1.8";"143.625";"128.682";"14.9429";"1494.29";"14362.5";"12868.2";"PHOTOVOLTAIC+GRID";"ON";"ON"
